IDENTIFIER,RESTAURANT_IDENTIFIER,DISHES_IDS,PAYMENT_METHOD,AMOUNT,CREATED_AT
6345,4,[16],meal_ticket,6,2022-09-23 20:26:56
1938,1,"[19, 7]",cash,20,2022-08-17 14:44:12
1049,7,[10],card,7,2022-08-09 22:18:32
6515,3,"[19, 11, 14]",card,20,2022-09-25 11:56:48
5140,5,"[2, 2, 13]",meal_ticket,19,2022-09-13 18:01:17
3021,7,[2],cash,8,2022-08-26 18:13:12
1078,4,[18],cash,6,2022-08-10 10:02:00
4195,6,"[3, 4, 13]",card,10,2022-09-05 18:07:05
5490,5,"[19, 1, 19, 3]",cheque,24,2022-09-16 17:45:41
2985,6,[14],cheque,7,2022-08-26 13:49:07
5425,5,"[13, 3, 13]",card,10,2022-09-15 23:17:32
5159,5,"[26, 2, 25, 2]",meal_ticket,38,2022-09-13 20:34:26
4350,6,"[22, 14, 8, 13]",cheque,35,2022-09-06 22:20:50
5649,3,"[15, 11, 25]",meal_ticket,26,2022-09-17 22:34:59
4144,7,"[1, 10, 17]",cheque,16,2022-09-05 09:19:32
3469,2,"[19, 27]",meal_ticket,19,2022-08-30 14:27:37
3825,1,"[9, 18, 9, 21]",cash,31,2022-09-02 14:30:34
1728,3,[3],card,4,2022-08-15 19:39:20
6423,1,"[19, 28]",cash,21,2022-09-24 14:05:22
78,2,"[4, 4, 3, 13]",cheque,13,2022-08-01 19:27:44
4235,4,"[2, 27, 16, 24]",cash,37,2022-09-05 22:05:10
6652,2,[24],cheque,11,2022-09-26 14:45:56
1604,4,[4],cheque,3,2022-08-14 18:59:27
4316,6,"[4, 17, 17]",card,9,2022-09-06 18:56:08
2720,5,"[13, 2, 2]",meal_ticket,19,2022-08-24 05:23:33
1801,7,"[14, 8, 14, 15]",cash,35,2022-08-16 12:25:42
6029,5,"[21, 2, 2]",cash,21,2022-09-21 08:10:51
1921,5,[28],cash,14,2022-08-17 12:20:53
3800,6,"[10, 17, 6, 18]",cash,28,2022-09-02 11:10:00
1808,4,"[16, 11]",cheque,12,2022-08-16 13:33:47
671,2,"[17, 13, 4, 4]",meal_ticket,12,2022-08-06 19:56:59
75,4,[19],cash,7,2022-08-01 19:58:04
2158,2,"[1, 11, 24, 17]",card,26,2022-08-19 12:36:42
1969,1,"[3, 17, 17, 4]",cash,13,2022-08-17 19:24:59
3718,1,"[15, 2, 18, 16]",cash,30,2022-09-01 16:34:26
4513,4,"[21, 3, 15]",cash,19,2022-09-08 12:55:42
1327,4,"[20, 21, 4]",meal_ticket,16,2022-08-12 12:07:30
5876,2,"[6, 20, 16, 10]",meal_ticket,33,2022-09-19 21:19:38
2948,6,"[13, 17, 4, 17]",meal_ticket,12,2022-08-25 23:59:10
6124,3,"[14, 25]",card,17,2022-09-21 22:34:11
3294,7,[17],meal_ticket,3,2022-08-28 22:48:03
3201,5,"[10, 10, 2]",card,22,2022-08-28 10:31:40
5754,6,[25],meal_ticket,10,2022-09-18 20:03:52
5696,7,[16],cheque,6,2022-09-18 12:22:43
1803,2,"[2, 14, 8]",meal_ticket,26,2022-08-16 12:41:48
6751,4,"[19, 19, 16, 1]",cash,26,2022-09-27 11:07:46
1632,7,"[15, 5]",meal_ticket,22,2022-08-14 21:36:42
5557,7,"[17, 18]",cheque,9,2022-09-17 08:37:27
4960,3,"[2, 17]",cheque,11,2022-09-12 03:11:18
2908,2,"[4, 17, 4, 2]",cheque,17,2022-08-25 19:26:17
4625,5,"[19, 9, 7, 24]",card,41,2022-09-09 11:24:16
2374,3,"[17, 14, 11]",cash,16,2022-08-21 09:20:06
2218,5,[15],card,10,2022-08-19 21:36:16
2579,2,"[19, 2, 12]",meal_ticket,25,2022-08-22 22:55:53
641,4,"[14, 13]",cash,10,2022-08-06 14:30:58
1241,1,[23],cash,10,2022-08-11 17:35:03
2136,7,"[17, 13]",meal_ticket,6,2022-08-19 08:52:45
5859,1,[3],cash,4,2022-09-19 19:35:01
5412,3,[20],cash,8,2022-09-15 22:01:49
1557,5,"[2, 14, 27]",cash,27,2022-08-14 11:28:42
5456,4,[2],card,8,2022-09-16 12:21:21
5654,4,"[25, 22, 16]",meal_ticket,30,2022-09-17 22:00:14
3108,1,[4],cash,3,2022-08-27 13:04:06
4247,1,"[21, 2, 4, 13]",cash,19,2022-09-05 23:57:07
1807,3,"[10, 23, 20]",meal_ticket,25,2022-08-16 13:50:57
6208,4,"[13, 2]",meal_ticket,11,2022-09-22 18:47:50
3033,2,"[11, 1, 18, 7]",cash,31,2022-08-26 20:11:09
6034,3,"[17, 4, 1]",card,12,2022-09-21 10:49:57
795,4,"[17, 15, 14, 19]",meal_ticket,27,2022-08-07 20:14:33
2068,3,"[1, 19, 19]",cheque,20,2022-08-18 17:56:55
146,7,"[19, 24]",meal_ticket,18,2022-08-02 12:38:15
82,5,"[17, 2]",card,11,2022-08-01 19:01:22
3620,3,"[2, 2, 17, 16]",card,25,2022-08-31 19:13:29
3383,3,"[13, 3]",cash,7,2022-08-29 19:29:35
5556,7,"[2, 17]",cash,11,2022-09-17 07:13:39
7103,5,[15],meal_ticket,10,2022-09-30 11:28:34
2748,6,"[11, 14, 19]",card,20,2022-08-24 12:55:09
1467,6,"[29, 18, 18]",meal_ticket,21,2022-08-13 14:21:36
5451,4,[4],card,3,2022-09-16 11:25:41
3535,1,"[2, 23, 17, 3]",cash,25,2022-08-30 23:36:51
6167,1,"[21, 13, 20]",cash,16,2022-09-22 12:07:24
6024,1,"[3, 13]",cash,7,2022-09-21 05:52:31
2545,1,"[2, 21, 3]",cash,17,2022-08-22 18:06:41
94,6,"[9, 16, 4]",card,19,2022-08-01 21:15:23
3610,2,[13],cheque,3,2022-08-31 18:08:39
5436,6,"[10, 21, 17, 11]",card,21,2022-09-16 06:18:00
2133,4,"[2, 21, 21]",cheque,18,2022-08-19 07:19:32
6068,4,"[16, 21]",card,11,2022-09-21 14:54:11
243,2,"[2, 4, 17]",cheque,14,2022-08-03 06:02:32
2830,2,"[4, 17, 17, 3]",meal_ticket,13,2022-08-24 23:08:46
6758,1,"[6, 23, 14, 14]",cash,36,2022-09-27 12:02:12
3903,7,[16],cheque,6,2022-09-03 07:49:48
1,6,"[4, 17, 13, 3]",card,13,2022-08-01 00:04:35
6151,1,[10],cash,7,2022-09-22 10:11:03
2815,2,"[20, 9, 6]",cheque,30,2022-08-24 22:49:22
2552,3,"[21, 17]",cash,8,2022-08-22 19:00:39
2089,5,"[19, 19]",card,14,2022-08-18 20:59:32
4354,1,"[20, 3, 1]",cash,18,2022-09-06 22:43:03
3321,6,"[25, 14]",cash,17,2022-08-29 11:43:47
4521,7,[10],meal_ticket,7,2022-09-08 13:06:28
1550,7,"[17, 2]",meal_ticket,11,2022-08-14 10:13:44
6729,2,"[17, 13, 13, 2]",meal_ticket,17,2022-09-27 02:59:25
2607,2,"[13, 17, 21]",meal_ticket,11,2022-08-23 08:06:38
3186,7,"[3, 4]",cash,7,2022-08-27 23:08:01
5590,7,[16],cheque,6,2022-09-17 14:17:50
984,3,"[12, 18, 16, 19]",card,29,2022-08-09 13:25:24
3069,1,[13],cash,3,2022-08-27 00:10:49
1662,7,"[17, 8]",card,14,2022-08-15 07:03:44
150,3,"[8, 13, 20]",cash,22,2022-08-02 12:26:01
4987,6,[17],cheque,3,2022-09-12 12:45:31
449,3,"[19, 23, 22, 15]",cash,41,2022-08-04 21:30:34
6668,4,[18],card,6,2022-09-26 16:37:51
386,4,"[25, 21]",card,15,2022-08-04 12:23:27
2514,4,"[16, 19]",cash,13,2022-08-22 13:28:39
3615,6,"[18, 3]",meal_ticket,10,2022-08-31 19:15:58
3308,2,"[4, 2, 17]",cash,14,2022-08-29 03:30:28
1279,2,"[11, 6, 21]",cheque,23,2022-08-11 21:16:14
1407,2,"[13, 14, 17, 18]",card,19,2022-08-12 22:31:49
3342,5,"[19, 29, 14, 17]",cheque,26,2022-08-29 13:13:33
1212,4,[14],cash,7,2022-08-11 12:12:49
2286,6,"[14, 20, 21, 17]",meal_ticket,23,2022-08-20 14:29:00
1027,6,"[17, 11]",cheque,9,2022-08-09 20:56:36
3462,5,"[3, 4]",cash,7,2022-08-30 13:12:10
680,5,"[3, 26, 26, 25]",meal_ticket,38,2022-08-06 20:09:20
2165,4,"[27, 2, 14, 1]",meal_ticket,33,2022-08-19 13:26:34
1265,5,"[15, 21, 20, 27]",meal_ticket,35,2022-08-11 20:55:07
4706,1,[14],cash,7,2022-09-09 22:23:19
3530,6,[9],card,10,2022-08-30 22:20:10
6696,6,"[20, 10, 2, 18]",cheque,29,2022-09-26 20:58:43
6945,7,[3],card,4,2022-09-28 22:32:45
6954,6,"[17, 20, 3, 2]",meal_ticket,23,2022-09-28 23:11:30
1387,3,"[20, 21, 18]",cheque,19,2022-08-12 20:45:42
3727,7,"[13, 14]",cheque,10,2022-09-01 18:08:33
4759,4,[20],card,8,2022-09-10 13:38:15
7076,1,"[17, 3, 4]",cash,10,2022-09-29 23:39:57
7095,1,"[13, 11, 23, 2]",cash,27,2022-09-30 10:28:14
597,7,"[10, 10]",cheque,14,2022-08-06 06:31:57
1245,6,[2],meal_ticket,8,2022-08-11 18:31:57
4136,7,"[17, 2, 17, 3]",cash,18,2022-09-05 05:13:06
6186,5,"[20, 9, 14]",card,25,2022-09-22 14:05:12
3278,2,"[20, 14, 22]",card,29,2022-08-28 21:49:45
5913,1,[13],cash,3,2022-09-20 09:18:18
166,3,"[16, 5]",meal_ticket,18,2022-08-02 14:24:28
750,5,"[20, 19, 3]",cheque,19,2022-08-07 13:08:01
5577,2,[24],cheque,11,2022-09-17 12:33:34
6431,1,"[1, 10, 19, 18]",cash,26,2022-09-24 16:17:31
4258,6,"[2, 4]",cash,11,2022-09-06 07:34:26
3616,4,[27],card,12,2022-08-31 19:26:30
261,3,"[3, 14, 11, 2]",cash,25,2022-08-03 11:50:25
3729,7,"[2, 2, 16]",card,22,2022-09-01 18:02:13
1634,7,"[4, 2, 7]",cheque,24,2022-08-14 21:27:11
5049,4,[11],cheque,6,2022-09-12 21:36:11
1161,4,"[8, 20]",cash,19,2022-08-10 21:22:25
2559,5,"[18, 13, 17]",cheque,12,2022-08-22 19:53:11
6753,7,[13],card,3,2022-09-27 12:13:21
1041,7,[16],card,6,2022-08-09 21:43:51
3439,3,[16],cheque,6,2022-08-30 11:30:58
2871,1,[19],cash,7,2022-08-25 13:53:02
2913,6,[2],meal_ticket,8,2022-08-25 19:47:15
1990,5,"[14, 20, 5]",cash,27,2022-08-17 22:13:46
3906,5,"[4, 16, 2, 1]",meal_ticket,23,2022-09-03 08:56:38
5356,2,"[17, 9, 27, 29]",cash,34,2022-09-15 14:26:10
5295,7,"[16, 4]",cash,9,2022-09-14 22:04:29
415,7,"[15, 16]",cheque,16,2022-08-04 17:10:12
4985,1,"[14, 13, 10, 26]",cash,29,2022-09-12 12:02:21
6056,6,[9],cash,10,2022-09-21 13:29:08
1198,7,[4],meal_ticket,3,2022-08-11 11:46:17
4655,1,"[17, 2, 4]",cash,14,2022-09-09 15:46:39
2816,6,"[21, 7, 22]",card,32,2022-08-24 22:56:57
7037,5,"[19, 13]",card,10,2022-09-29 19:19:12
4359,3,"[4, 3, 3, 13]",meal_ticket,14,2022-09-06 23:33:01
5366,7,"[1, 20, 4]",meal_ticket,17,2022-09-15 15:47:30
4920,3,"[13, 4]",card,6,2022-09-11 19:41:59
2437,3,[17],cheque,3,2022-08-21 19:03:32
4274,6,"[23, 16, 1, 22]",card,36,2022-09-06 12:38:44
5738,5,"[4, 2, 20, 17]",cheque,22,2022-09-18 19:04:20
6351,5,"[19, 18, 14]",cash,20,2022-09-23 21:20:32
6232,1,[19],cash,7,2022-09-22 21:14:38
3583,1,"[19, 4]",cash,10,2022-08-31 13:44:06
2072,3,"[13, 13, 13, 17]",card,12,2022-08-18 18:06:22
6416,4,"[21, 19]",cheque,12,2022-09-24 14:38:33
5380,1,[17],cash,3,2022-09-15 18:27:46
1792,4,[19],meal_ticket,7,2022-08-16 11:30:16
784,7,"[2, 4, 20]",cash,19,2022-08-07 19:02:45
1988,5,[14],card,7,2022-08-17 21:54:37
5243,6,"[16, 15, 4]",cheque,19,2022-09-14 14:09:39
1565,7,"[16, 16, 3, 20]",cash,24,2022-08-14 12:48:18
2326,6,"[23, 12, 3]",card,24,2022-08-20 20:10:10
6907,4,[10],cash,7,2022-09-28 17:37:45
2740,6,"[18, 20, 4, 9]",meal_ticket,27,2022-08-24 12:39:42
2305,7,"[1, 18, 22, 2]",cash,34,2022-08-20 17:49:34
6786,3,"[11, 11, 13, 16]",cheque,21,2022-09-27 16:47:10
6535,4,"[21, 3]",cash,9,2022-09-25 14:22:27
667,2,"[19, 17, 3]",cash,14,2022-08-06 19:46:03
4207,1,"[4, 2]",cash,11,2022-09-05 19:35:10
4746,6,"[21, 21, 5]",cash,22,2022-09-10 12:29:25
2734,7,"[28, 20, 4, 26]",meal_ticket,37,2022-08-24 11:09:23
748,7,[16],meal_ticket,6,2022-08-07 13:46:00
7013,1,"[4, 23]",cash,13,2022-09-29 14:00:35
4151,1,"[2, 25]",cash,18,2022-09-05 11:19:02
839,3,"[1, 21]",cheque,11,2022-08-08 09:22:10
1506,2,"[4, 9, 9]",meal_ticket,23,2022-08-13 20:39:54
4016,7,"[4, 13]",cheque,6,2022-09-04 03:38:50
5986,3,[28],card,14,2022-09-20 20:19:20
1292,1,"[13, 23, 17, 8]",cash,27,2022-08-11 23:15:41
1140,2,[17],cheque,3,2022-08-10 19:38:45
6201,7,[3],cash,4,2022-09-22 18:09:38
585,7,"[2, 11, 3]",meal_ticket,18,2022-08-05 23:42:39
603,3,[3],cash,4,2022-08-06 09:15:37
724,4,"[17, 4, 3]",cheque,10,2022-08-07 10:50:44
6184,4,"[8, 13, 14]",meal_ticket,21,2022-09-22 14:38:59
6854,5,"[18, 10, 11, 11]",cheque,25,2022-09-28 07:37:32
4333,6,"[20, 14]",meal_ticket,15,2022-09-06 20:02:33
258,3,"[16, 19]",cash,13,2022-08-03 11:17:37
73,4,"[3, 14]",card,11,2022-08-01 18:34:53
1893,6,[3],card,4,2022-08-17 04:08:11
6445,4,"[2, 3, 2]",meal_ticket,20,2022-09-24 18:54:16
184,2,"[3, 4, 4]",meal_ticket,10,2022-08-02 18:49:54
6732,3,[13],cheque,3,2022-09-27 05:03:50
5029,7,"[4, 17]",cash,6,2022-09-12 18:03:34
3752,3,"[27, 20, 19, 13]",meal_ticket,30,2022-09-01 21:44:09
6353,7,"[9, 24]",meal_ticket,21,2022-09-23 21:21:57
6569,4,"[23, 13, 17]",card,16,2022-09-25 19:34:41
5747,7,"[1, 2, 14]",cash,21,2022-09-18 20:10:18
1421,5,"[13, 13]",cheque,6,2022-08-13 04:43:00
994,3,"[3, 17, 19]",cheque,14,2022-08-09 14:15:55
7021,7,[21],cheque,5,2022-09-29 16:45:37
4435,2,"[17, 4]",cash,6,2022-09-07 18:41:02
4452,5,"[13, 1, 2]",card,17,2022-09-07 20:49:50
2234,3,"[18, 4, 3]",cash,13,2022-08-19 23:18:16
1077,5,"[21, 13, 2, 17]",card,19,2022-08-10 10:41:14
3480,2,"[18, 4]",cheque,9,2022-08-30 16:39:40
2571,4,"[23, 2]",cash,18,2022-08-22 21:52:18
6197,7,"[13, 21]",meal_ticket,8,2022-09-22 17:16:38
1404,5,"[11, 19, 20, 1]",cheque,27,2022-08-12 22:49:18
3629,6,[4],cheque,3,2022-08-31 20:42:37
5897,5,"[20, 4, 2]",meal_ticket,19,2022-09-19 23:13:03
4715,4,"[4, 3, 17, 3]",card,14,2022-09-09 23:16:55
3133,1,"[13, 14]",cash,10,2022-08-27 18:44:45
7030,2,"[3, 17, 3]",cheque,11,2022-09-29 18:41:04
3964,6,"[3, 16, 13, 13]",card,16,2022-09-03 18:17:15
5949,2,"[25, 14]",cash,17,2022-09-20 14:02:56
1837,3,"[3, 2, 13, 2]",meal_ticket,23,2022-08-16 18:40:28
2743,4,[1],cash,6,2022-08-24 12:52:02
4377,6,"[13, 13]",cheque,6,2022-09-07 08:39:26
5587,6,"[21, 14]",card,12,2022-09-17 13:42:29
860,3,"[6, 14, 14, 21]",cheque,31,2022-08-08 12:33:02
1544,4,"[18, 18, 4]",cash,15,2022-08-14 07:37:12
1086,4,"[14, 14, 4]",cash,17,2022-08-10 11:40:49
6426,3,"[4, 16, 18]",card,15,2022-09-24 15:38:16
1425,4,[10],cash,7,2022-08-13 07:50:15
1945,4,"[21, 15]",card,15,2022-08-17 16:54:29
5034,3,"[19, 17, 21, 17]",cheque,18,2022-09-12 19:49:58
5941,5,"[16, 5, 26, 16]",cheque,36,2022-09-20 13:08:03
5981,1,[24],cash,11,2022-09-20 19:10:52
623,5,"[13, 23, 20, 18]",card,27,2022-08-06 12:55:56
2669,1,"[17, 4, 2]",cash,14,2022-08-23 18:21:52
5452,7,[22],meal_ticket,14,2022-09-16 11:34:24
3458,2,"[27, 16, 15]",cheque,28,2022-08-30 13:43:16
2294,1,"[4, 19, 24, 19]",cash,28,2022-08-20 14:18:42
4446,3,"[1, 13]",cash,9,2022-09-07 19:23:35
5050,5,"[13, 10, 29]",cash,19,2022-09-12 21:12:59
1668,7,"[1, 17, 18]",cheque,15,2022-08-15 10:17:51
2361,4,"[3, 17, 2, 13]",card,18,2022-08-21 00:08:08
6777,2,"[5, 17, 5, 19]",cheque,34,2022-09-27 14:38:16
695,4,"[9, 10, 22]",cheque,31,2022-08-06 22:52:57
2402,1,"[24, 16, 28]",cash,31,2022-08-21 13:21:44
5588,7,"[2, 14]",cash,15,2022-09-17 13:21:54
7081,5,"[2, 2, 4, 17]",cheque,22,2022-09-30 00:57:56
5141,3,"[28, 2, 2, 2]",cash,38,2022-09-13 18:02:59
5604,2,"[11, 13, 11, 10]",card,22,2022-09-17 16:10:41
640,6,[10],cheque,7,2022-08-06 14:37:01
5212,3,"[10, 18, 14, 16]",cash,26,2022-09-14 11:04:11
6765,4,[13],cheque,3,2022-09-27 13:13:46
4814,2,"[20, 28, 9, 10]",cheque,39,2022-09-10 21:37:41
1089,1,"[29, 3, 19]",cash,20,2022-08-10 12:36:26
5059,7,"[2, 20]",cash,16,2022-09-12 22:19:34
3580,4,"[16, 21]",meal_ticket,11,2022-08-31 13:29:32
1046,1,"[22, 13, 20, 20]",cash,33,2022-08-09 22:43:35
1361,2,[15],meal_ticket,10,2022-08-12 17:56:29
396,3,"[16, 12]",card,16,2022-08-04 13:42:03
3243,6,[27],card,12,2022-08-28 16:40:59
65,7,[3],cheque,4,2022-08-01 18:54:38
5960,1,"[10, 3]",cash,11,2022-09-20 16:00:15
4441,4,"[13, 13, 18, 3]",card,16,2022-09-07 19:31:37
30,3,[13],cheque,3,2022-08-01 12:41:57
2166,1,"[11, 14]",cash,13,2022-08-19 13:32:40
4472,4,[4],card,3,2022-09-07 22:16:11
4753,1,"[13, 4, 4]",cash,9,2022-09-10 12:38:40
6457,2,[17],cash,3,2022-09-24 20:46:10
2493,4,"[1, 4, 17]",meal_ticket,12,2022-08-22 10:05:36
2936,1,"[1, 1, 29]",cash,21,2022-08-25 22:12:14
3893,1,[13],cash,3,2022-09-02 23:34:40
10,6,"[21, 18, 17]",meal_ticket,14,2022-08-01 07:50:53
4508,4,"[20, 16, 2]",card,22,2022-09-08 11:52:40
6004,6,"[17, 14, 16, 20]",card,24,2022-09-20 22:02:38
72,1,"[17, 13]",cash,6,2022-08-01 18:58:19
1567,3,[4],card,3,2022-08-14 12:53:42
2636,1,"[22, 21]",cash,19,2022-08-23 13:12:05
3158,4,"[17, 27, 21]",cheque,20,2022-08-27 20:35:11
3335,3,[13],cheque,3,2022-08-29 12:13:51
4700,3,"[8, 1]",cheque,17,2022-09-09 21:28:25
4561,5,[10],cheque,7,2022-09-08 19:36:06
4837,2,"[2, 2]",card,16,2022-09-10 23:33:52
4514,6,"[20, 9]",cheque,18,2022-09-08 12:12:19
6909,2,"[21, 2]",cash,13,2022-09-28 18:53:06
5538,5,[4],meal_ticket,3,2022-09-16 23:14:47
6377,3,"[3, 4]",meal_ticket,7,2022-09-24 04:37:39
6955,5,[10],cheque,7,2022-09-28 23:11:37
3409,2,"[29, 22]",cheque,23,2022-08-29 22:09:35
3648,6,"[11, 21]",cash,11,2022-08-31 22:23:27
6361,1,"[20, 16, 16, 16]",cash,26,2022-09-23 22:24:01
5600,1,"[23, 18]",cash,16,2022-09-17 15:16:34
624,4,"[14, 20, 15]",meal_ticket,25,2022-08-06 12:45:33
1323,7,"[14, 1, 15]",cash,23,2022-08-12 11:33:32
1474,4,"[11, 14, 1, 14]",cheque,26,2022-08-13 16:10:59
2426,1,"[13, 4, 17, 4]",cash,12,2022-08-21 18:05:49
2043,2,"[6, 18, 11, 10]",meal_ticket,31,2022-08-18 13:04:28
3396,6,"[19, 21]",meal_ticket,12,2022-08-29 21:56:34
4399,2,"[3, 6, 27, 1]",cash,34,2022-09-07 12:31:14
6837,1,"[2, 11, 2, 17]",cash,25,2022-09-27 23:21:59
2207,6,"[8, 11, 7, 13]",meal_ticket,33,2022-08-19 20:01:22
6246,4,"[17, 3, 13, 13]",card,13,2022-09-22 23:05:44
1782,3,"[4, 16, 16, 19]",cheque,22,2022-08-16 08:56:13
6714,4,"[4, 14, 16, 19]",card,23,2022-09-26 22:34:19
5656,3,[3],card,4,2022-09-17 23:15:38
4157,6,[17],meal_ticket,3,2022-09-05 12:31:42
401,5,"[19, 14, 21]",card,19,2022-08-04 14:48:23
5816,4,"[16, 28, 29, 14]",cash,36,2022-09-19 12:10:01
1080,1,[14],cash,7,2022-08-10 11:55:33
692,3,[25],cash,10,2022-08-06 22:59:17
4637,2,"[10, 2, 1, 20]",cash,29,2022-09-09 13:08:49
2108,5,"[17, 21, 19, 20]",cash,23,2022-08-18 22:22:43
1117,5,[18],card,6,2022-08-10 15:32:08
4356,7,[22],meal_ticket,14,2022-09-06 22:07:44
27,6,[5],cash,12,2022-08-01 12:11:56
2454,2,"[6, 8]",cheque,23,2022-08-21 21:13:19
831,3,"[2, 2, 4, 2]",card,27,2022-08-08 04:53:50
4364,4,"[3, 13]",cash,7,2022-09-06 23:41:52
6902,1,"[21, 21]",cash,10,2022-09-28 16:40:40
6384,2,"[18, 3]",cash,10,2022-09-24 08:08:59
4676,4,[17],card,3,2022-09-09 19:05:08
1097,1,[4],cash,3,2022-08-10 13:35:14
148,6,[3],card,4,2022-08-02 12:15:41
4580,7,"[23, 26]",card,22,2022-09-08 21:47:26
6824,4,"[3, 14, 21]",cheque,16,2022-09-27 21:44:45
2794,3,[4],cheque,3,2022-08-24 19:28:43
6171,2,"[2, 24, 14]",cheque,26,2022-09-22 13:27:35
681,3,"[2, 2, 7, 17]",meal_ticket,32,2022-08-06 20:53:21
6455,7,"[3, 25, 2]",card,22,2022-09-24 20:44:11
1009,7,"[17, 17]",cheque,6,2022-08-09 18:56:56
6829,4,"[3, 10, 20]",card,19,2022-09-27 22:18:07
4786,2,[1],cheque,6,2022-09-10 18:55:25
843,1,"[3, 8]",cash,15,2022-08-08 11:07:57
7032,3,"[1, 4, 16]",cheque,15,2022-09-29 18:59:23
5467,5,[21],card,5,2022-09-16 13:21:01
1653,5,[3],meal_ticket,4,2022-08-15 00:19:26
6633,5,[2],meal_ticket,8,2022-09-26 11:33:19
2445,7,[25],cash,10,2022-08-21 20:35:36
5839,6,"[4, 2]",card,11,2022-09-19 16:36:35
2332,4,"[28, 11]",card,20,2022-08-20 20:41:19
5208,6,"[4, 17]",card,6,2022-09-14 10:29:30
169,3,"[26, 28]",cheque,26,2022-08-02 14:07:53
7102,3,[11],card,6,2022-09-30 11:41:31
1008,5,[11],card,6,2022-08-09 17:14:29
5942,6,"[2, 3, 11, 5]",cheque,30,2022-09-20 13:20:25
3637,6,"[14, 13, 19]",cash,17,2022-08-31 21:17:09
318,4,"[17, 2]",meal_ticket,11,2022-08-03 19:49:29
5614,4,"[2, 13, 4]",cash,14,2022-09-17 18:37:11
5382,1,"[13, 2, 4, 10]",cash,21,2022-09-15 18:34:39
480,3,"[18, 1]",cheque,12,2022-08-05 06:41:49
542,1,"[13, 17, 4, 13]",cash,12,2022-08-05 18:35:38
3868,3,"[14, 1, 20]",meal_ticket,21,2022-09-02 21:30:55
5971,1,"[4, 14]",cash,10,2022-09-20 18:53:57
5138,3,"[21, 10, 28, 10]",cheque,33,2022-09-13 17:17:44
4736,3,"[21, 18]",cheque,11,2022-09-10 10:35:28
3562,3,[20],meal_ticket,8,2022-08-31 11:47:03
5468,2,"[20, 20, 14]",cash,23,2022-09-16 13:29:36
1742,1,[27],cash,12,2022-08-15 20:43:33
1358,5,"[18, 19, 16, 13]",cash,22,2022-08-12 16:54:50
5482,4,"[18, 11, 3]",meal_ticket,16,2022-09-16 15:22:50
6520,5,"[19, 27]",card,19,2022-09-25 12:31:10
5762,6,[1],cheque,6,2022-09-18 21:23:14
6779,1,[21],cash,5,2022-09-27 15:31:22
308,6,[13],cash,3,2022-08-03 18:35:36
5374,7,"[21, 3, 2, 1]",meal_ticket,23,2022-09-15 17:04:43
5019,1,"[10, 17]",cash,10,2022-09-12 17:03:47
2050,6,"[12, 14, 8]",card,28,2022-08-18 14:47:42
645,4,"[2, 4, 20]",meal_ticket,19,2022-08-06 15:16:07
2676,6,[4],card,3,2022-08-23 19:35:58
1984,1,"[3, 19, 21]",cash,16,2022-08-17 21:01:33
4285,2,"[4, 1, 11]",cash,15,2022-09-06 13:09:42
162,7,"[19, 24]",cash,18,2022-08-02 14:50:38
3972,7,"[13, 2]",card,11,2022-09-03 19:42:28
3155,7,"[1, 17]",card,9,2022-08-27 20:46:08
5591,6,"[18, 10, 14, 6]",cheque,32,2022-09-17 14:17:37
2693,5,[20],card,8,2022-08-23 21:16:30
3568,7,[1],card,6,2022-08-31 12:31:32
6500,4,"[1, 3, 21]",cheque,15,2022-09-25 07:27:51
6063,4,"[10, 13, 10, 18]",card,23,2022-09-21 14:29:37
5431,2,"[13, 13, 13, 13]",card,12,2022-09-16 02:55:44
3379,1,"[3, 3, 29]",cash,17,2022-08-29 19:33:13
6828,3,"[1, 28, 20, 17]",cheque,31,2022-09-27 22:10:14
2355,1,[17],cash,3,2022-08-20 23:51:15
1593,2,"[4, 26, 18]",meal_ticket,21,2022-08-14 16:55:00
4553,4,"[4, 4, 4]",card,9,2022-09-08 18:03:58
5125,1,"[16, 6]",cash,18,2022-09-13 14:55:25
370,5,"[3, 3]",card,8,2022-08-04 10:10:05
3300,1,"[17, 2]",cash,11,2022-08-28 23:55:05
6651,6,"[22, 5, 17]",meal_ticket,29,2022-09-26 13:05:28
5665,6,"[13, 2, 4, 3]",cheque,18,2022-09-18 00:45:26
3778,7,"[17, 13, 17]",card,9,2022-09-02 01:13:34
6365,5,"[4, 3, 13]",card,10,2022-09-23 23:51:49
3055,2,[12],cash,10,2022-08-26 22:17:54
425,4,[2],cheque,8,2022-08-04 18:26:48
699,1,"[4, 4, 6]",cash,18,2022-08-06 22:12:10
4626,3,"[3, 13]",card,7,2022-09-09 11:39:23
428,3,"[3, 2]",cash,12,2022-08-04 19:50:20
4963,6,[10],meal_ticket,7,2022-09-12 06:35:20
1462,5,"[18, 18, 1, 19]",meal_ticket,25,2022-08-13 14:26:06
926,6,"[21, 19]",meal_ticket,12,2022-08-08 21:37:10
3015,3,[2],cash,8,2022-08-26 18:05:17
2046,5,"[20, 17, 20]",cash,19,2022-08-18 13:48:13
1235,7,"[21, 15, 18]",cash,21,2022-08-11 15:44:16
3533,4,"[3, 3]",cash,8,2022-08-30 23:57:38
1533,4,[17],meal_ticket,3,2022-08-13 23:54:29
7022,2,[2],meal_ticket,8,2022-09-29 16:17:39
5022,7,[4],cheque,3,2022-09-12 18:20:35
